p1eiizsr02-ifEntry.526846144	''	* Not In Use *	Ethernet104/1/36	1500	Ethernet104/1/36	1000000000	6
p1eiizsr02-ifEntry.526846208	''	* Not In Use *	Ethernet104/1/37	1500	Ethernet104/1/37	1000000000	6
p1eiizsr02-ifEntry.526846272	''	* Not In Use *	Ethernet104/1/38	1500	Ethernet104/1/38	1000000000	6
p1eiizsr02-ifEntry.526846336	''	* Not In Use *	Ethernet104/1/39	1500	Ethernet104/1/39	1000000000	6
p1eiizsr02-ifEntry.526846400	''	* Not In Use *	Ethernet104/1/40	1500	Ethernet104/1/40	1000000000	6
p1eiizsr02-ifEntry.526846464	''	* Not In Use *	Ethernet104/1/41	1500	Ethernet104/1/41	1000000000	6
p1eiizsr02-ifEntry.526846528	''	* Not In Use *	Ethernet104/1/42	1500	Ethernet104/1/42	1000000000	6
p1eiizsr02-ifEntry.526846592	''	* Not In Use *	Ethernet104/1/43	1500	Ethernet104/1/43	1000000000	6
p1eiizsr02-ifEntry.526846656	''	* Not In Use *	Ethernet104/1/44	1500	Ethernet104/1/44	1000000000	6
p1eiizsr02-ifEntry.526846720	''	* Not In Use *	Ethernet104/1/45	1500	Ethernet104/1/45	1000000000	6
p1eiizsr02-ifEntry.526846784	''	* Not In Use *	Ethernet104/1/46	1500	Ethernet104/1/46	1000000000	6
p1eiizsr02-ifEntry.526846848	''	* Not In Use *	Ethernet104/1/47	1500	Ethernet104/1/47	1000000000	6
p1eiizsr02-ifEntry.526846912	''	* Not In Use *	Ethernet104/1/48	1500	Ethernet104/1/48	1000000000	6
p1eiizsr02-ifEntry.637534209	''	''	Vlan991-mpls layer	1500	Vlan991	1000000000	166
p1eiizsr02-ifEntry.83886080	''	* Not In Use *	mgmt0	1500	mgmt0	1000000000	6
p1eirylb01-ifEntry.1	''	VLAN 881	GigabitEthernet1	1500	ethernet1	1000000000	117
p1eirylb01-ifEntry.10	''	''	GigabitEthernet10	1500	ethernet10	0	117
p1eirylb01-ifEntry.11	''	''	GigabitEthernet11	1500	ethernet11	0	117
p1eirylb01-ifEntry.12	''	''	GigabitEthernet12	1500	ethernet12	0	117
p1eirylb01-ifEntry.129	''	''	GigabitEthernetMgmt1	1500	mgmt1	0	117
p1eirylb01-ifEntry.13	''	''	GigabitEthernet13	1500	ethernet13	0	117
p1eirylb01-ifEntry.14	''	''	GigabitEthernet14	1500	ethernet14	0	117
p1eirylb01-ifEntry.15	''	''	GigabitEthernet15	1500	ethernet15	0	117
p1eirylb01-ifEntry.16	''	''	GigabitEthernet16	1500	ethernet16	0	117
p1eirylb01-ifEntry.17	''	''	10GigabitEthernet17	1500	ethernet17	0	117
p1eirylb01-ifEntry.18	''	''	10GigabitEthernet18	1500	ethernet18	0	117
p1eirylb01-ifEntry.2	''	VLAN 801	GigabitEthernet2	1500	ethernet2	1000000000	117
p1eirylb01-ifEntry.3	''	VLAN 800	GigabitEthernet3	1500	ethernet3	1000000000	117
p1eirylb01-ifEntry.385	''	VLAN 881	v1	1500	ve1	0	135
p1eirylb01-ifEntry.386	''	VLAN 801	v2	1500	ve2	0	135
p1eirylb01-ifEntry.387	''	VLAN 800	v3	1500	ve3	0	135
p1eirylb01-ifEntry.4	''	''	GigabitEthernet4	1500	ethernet4	0	117
p1eirylb01-ifEntry.5	''	''	GigabitEthernet5	1500	ethernet5	0	117
p1eirylb01-ifEntry.6	''	''	GigabitEthernet6	1500	ethernet6	0	117
p1eirylb01-ifEntry.7	''	''	GigabitEthernet7	1500	ethernet7	0	117
p1eirylb01-ifEntry.8	''	''	GigabitEthernet8	1500	ethernet8	0	117
p1eirylb01-ifEntry.9	''	''	GigabitEthernet9	1500	ethernet9	0	117
p1eirylb02-ifEntry.1	''	VLAN 881	GigabitEthernet1	1500	ethernet1	1000000000	117
p1eirylb02-ifEntry.10	''	''	GigabitEthernet10	1500	ethernet10	0	117
p1eirylb02-ifEntry.11	''	''	GigabitEthernet11	1500	ethernet11	0	117
p1eirylb02-ifEntry.12	''	''	GigabitEthernet12	1500	ethernet12	0	117
p1eirylb02-ifEntry.129	''	''	GigabitEthernetMgmt1	1500	mgmt1	0	117
p1eirylb02-ifEntry.13	''	''	GigabitEthernet13	1500	ethernet13	0	117
p1eirylb02-ifEntry.14	''	''	GigabitEthernet14	1500	ethernet14	0	117
p1eirylb02-ifEntry.15	''	''	GigabitEthernet15	1500	ethernet15	0	117
p1eirylb02-ifEntry.16	''	''	GigabitEthernet16	1500	ethernet16	0	117
p1eirylb02-ifEntry.17	''	''	10GigabitEthernet17	1500	ethernet17	0	117
p1eirylb02-ifEntry.18	''	''	10GigabitEthernet18	1500	ethernet18	0	117
p1eirylb02-ifEntry.2	''	VLAN 801	GigabitEthernet2	1500	ethernet2	1000000000	117
p1eirylb02-ifEntry.3	''	VLAN 800	GigabitEthernet3	1500	ethernet3	1000000000	117
p1eirylb02-ifEntry.385	''	VLAN 881	v1	1500	ve1	0	135
p1eirylb02-ifEntry.386	''	VLAN 801	v2	1500	ve2	0	135
p1eirylb02-ifEntry.387	''	VLAN 800	v3	1500	ve3	0	135
p1eirylb02-ifEntry.4	''	''	GigabitEthernet4	1500	ethernet4	0	117
p1eirylb02-ifEntry.5	''	''	GigabitEthernet5	1500	ethernet5	0	117
p1eirylb02-ifEntry.6	''	''	GigabitEthernet6	1500	ethernet6	0	117
p1eirylb02-ifEntry.7	''	''	GigabitEthernet7	1500	ethernet7	0	117
p1eirylb02-ifEntry.8	''	''	GigabitEthernet8	1500	ethernet8	0	117
p1eirylb02-ifEntry.9	''	''	GigabitEthernet9	1500	ethernet9	0	117
p1eirzfw01-ifEntry.1	''	''	Adaptive Security Appliance plex-rz interface	1500	plex-rz	0	53
p1eirzfw01-ifEntry.2	''	''	Adaptive Security Appliance cache-rz interface	1500	cache-rz	0	53
p1eirzfw01-ifEntry.3	''	''	Adaptive Security Appliance plex-yz interface	1500	plex-yz	0	53
p1eirzlb01-ifEntry.1	''	VLAN 104	GigabitEthernet1	1500	ethernet1	1000000000	117
p1eirzlb01-ifEntry.10	''	''	GigabitEthernet10	1500	ethernet10	0	117
p1eirzlb01-ifEntry.11	''	''	GigabitEthernet11	1500	ethernet11	0	117
p1eirzlb01-ifEntry.12	''	''	GigabitEthernet12	1500	ethernet12	0	117
p1eirzlb01-ifEntry.129	''	''	GigabitEthernetMgmt1	1500	mgmt1	0	117
p1eirzlb01-ifEntry.13	''	''	GigabitEthernet13	1500	ethernet13	0	117
p1eirzlb01-ifEntry.14	''	''	GigabitEthernet14	1500	ethernet14	0	117
p1eirzlb01-ifEntry.15	''	''	GigabitEthernet15	1500	ethernet15	0	117
p1eirzlb01-ifEntry.16	''	''	GigabitEthernet16	1500	ethernet16	0	117
p1eirzlb01-ifEntry.17	''	''	10GigabitEthernet17	1500	ethernet17	0	117
p1eirzlb01-ifEntry.18	''	''	10GigabitEthernet18	1500	ethernet18	0	117
p1eirzlb01-ifEntry.2	''	''	GigabitEthernet2	1500	ethernet2	0	117
p1eirzlb01-ifEntry.3	''	''	GigabitEthernet3	1500	ethernet3	0	117
p1eirzlb01-ifEntry.385	''	VLAN 104	v1	1500	ve1	0	135
p1eirzlb01-ifEntry.4	''	''	GigabitEthernet4	1500	ethernet4	0	117
p1eirzlb01-ifEntry.5	''	''	GigabitEthernet5	1500	ethernet5	0	117
p1eirzlb01-ifEntry.6	''	''	GigabitEthernet6	1500	ethernet6	0	117
p1eirzlb01-ifEntry.7	''	''	GigabitEthernet7	1500	ethernet7	0	117
p1eirzlb01-ifEntry.8	''	''	GigabitEthernet8	1500	ethernet8	0	117
p1eirzlb01-ifEntry.9	''	''	GigabitEthernet9	1500	ethernet9	0	117
p1eirzlb02-ifEntry.1	''	VLAN 104	GigabitEthernet1	1500	ethernet1	1000000000	117
p1eirzlb02-ifEntry.10	''	''	GigabitEthernet10	1500	ethernet10	0	117
p1eirzlb02-ifEntry.11	''	''	GigabitEthernet11	1500	ethernet11	0	117
p1eirzlb02-ifEntry.12	''	''	GigabitEthernet12	1500	ethernet12	0	117
p1eirzlb02-ifEntry.129	''	''	GigabitEthernetMgmt1	1500	mgmt1	0	117
p1eirzlb02-ifEntry.13	''	''	GigabitEthernet13	1500	ethernet13	0	117
p1eirzlb02-ifEntry.14	''	''	GigabitEthernet14	1500	ethernet14	0	117
p1eirzlb02-ifEntry.15	''	''	GigabitEthernet15	1500	ethernet15	0	117
p1eirzlb02-ifEntry.16	''	''	GigabitEthernet16	1500	ethernet16	0	117
p1eirzlb02-ifEntry.17	''	''	10GigabitEthernet17	1500	ethernet17	0	117
p1eirzlb02-ifEntry.18	''	''	10GigabitEthernet18	1500	ethernet18	0	117
p1eirzlb02-ifEntry.2	''	''	GigabitEthernet2	1500	ethernet2	0	117
p1eirzlb02-ifEntry.3	''	''	GigabitEthernet3	1500	ethernet3	0	117
p1eirzlb02-ifEntry.385	''	VLAN 104	v1	1500	ve1	0	135
p1eirzlb02-ifEntry.4	''	''	GigabitEthernet4	1500	ethernet4	0	117
p1eirzlb02-ifEntry.5	''	''	GigabitEthernet5	1500	ethernet5	0	117
p1eirzlb02-ifEntry.6	''	''	GigabitEthernet6	1500	ethernet6	0	117
p1eirzlb02-ifEntry.7	''	''	GigabitEthernet7	1500	ethernet7	0	117
p1eirzlb02-ifEntry.8	''	''	GigabitEthernet8	1500	ethernet8	0	117
p1eirzlb02-ifEntry.9	''	''	GigabitEthernet9	1500	ethernet9	0	117
p1eirzrv01-ifEntry.1	''	Po2 to p1eirzsr01 10/37	GigabitEthernet2/1	1500	Gi2/1	1000000000	6
p1eirzrv01-ifEntry.10	''	** Not in use **	GigabitEthernet2/10	1500	Gi2/10	1000000000	6
p1eirzrv01-ifEntry.100	''	To p1cirzrv	Tunnel111	17868	Tu111	100000	131
p1eirzrv01-ifEntry.101	''	To p5eirzrv	Tunnel105	17868	Tu105	100000	131
p1eirzrv01-ifEntry.106	''	To z1eirzrv	Tunnel1121	17868	Tu1121	100000	131
p1eirzrv01-ifEntry.11	''	** Not in use **	GigabitEthernet2/11	1500	Gi2/11	1000000000	6
p1eirzrv01-ifEntry.12	''	** Not in use **	GigabitEthernet2/12	1500	Gi2/12	1000000000	6
p1eirzrv01-ifEntry.13	''	** Not in use **	GigabitEthernet2/13	1500	Gi2/13	1000000000	6
p1eirzrv01-ifEntry.14	''	** Not in use **	GigabitEthernet2/14	1500	Gi2/14	1000000000	6
p1eirzrv01-ifEntry.15	''	** Not in use **	GigabitEthernet2/15	1500	Gi2/15	1000000000	6
p1eirzrv01-ifEntry.16	''	** Not in use **	GigabitEthernet2/16	1500	Gi2/16	1000000000	6
p1eirzrv01-ifEntry.17	''	** Not in use **	GigabitEthernet2/17	1500	Gi2/17	1000000000	6
p1eirzrv01-ifEntry.18	''	** Not in use **	GigabitEthernet2/18	1500	Gi2/18	1000000000	6
p1eirzrv01-ifEntry.19	''	** Not in use **	GigabitEthernet2/19	1500	Gi2/19	1000000000	6
p1eirzrv01-ifEntry.2	''	Po2 to p1eirzsr02 10/37	GigabitEthernet2/2	1500	Gi2/2	1000000000	6
p1eirzrv01-ifEntry.20	''	** Not in use **	GigabitEthernet2/20	1500	Gi2/20	1000000000	6
p1eirzrv01-ifEntry.21	''	** Not in use **	GigabitEthernet2/21	1500	Gi2/21	1000000000	6
p1eirzrv01-ifEntry.22	''	** Not in use **	GigabitEthernet2/22	1500	Gi2/22	1000000000	6
p1eirzrv01-ifEntry.23	''	** Not in use **	GigabitEthernet2/23	1500	Gi2/23	1000000000	6
p1eirzrv01-ifEntry.24	''	** Not in use **	GigabitEthernet2/24	1500	Gi2/24	1000000000	6
p1eirzrv01-ifEntry.25	''	** Not in use **	GigabitEthernet2/25	1500	Gi2/25	1000000000	6
p1eirzrv01-ifEntry.26	''	** Not in use **	GigabitEthernet2/26	1500	Gi2/26	1000000000	6
p1eirzrv01-ifEntry.27	''	** Not in use **	GigabitEthernet2/27	1500	Gi2/27	1000000000	6
p1eirzrv01-ifEntry.28	''	** Not in use **	GigabitEthernet2/28	1500	Gi2/28	1000000000	6
p1eirzrv01-ifEntry.29	''	** Not in use **	GigabitEthernet2/29	1500	Gi2/29	1000000000	6
p1eirzrv01-ifEntry.3	''	Po3 to p1eiizsr01 10/28	GigabitEthernet2/3	1500	Gi2/3	1000000000	6
p1eirzrv01-ifEntry.30	''	** Not in use **	GigabitEthernet2/30	1500	Gi2/30	1000000000	6
p1eirzrv01-ifEntry.31	''	** Not in use **	GigabitEthernet2/31	1500	Gi2/31	1000000000	6
p1eirzrv01-ifEntry.32	''	** Not in use **	GigabitEthernet2/32	1500	Gi2/32	1000000000	6
p1eirzrv01-ifEntry.33	''	** Not in use **	GigabitEthernet2/33	1500	Gi2/33	1000000000	6
p1eirzrv01-ifEntry.34	''	** Not in use **	GigabitEthernet2/34	1500	Gi2/34	1000000000	6
p1eirzrv01-ifEntry.35	''	** Not in use **	GigabitEthernet2/35	1500	Gi2/35	1000000000	6
p1eirzrv01-ifEntry.36	''	** Not in use **	GigabitEthernet2/36	1500	Gi2/36	1000000000	6
p1eirzrv01-ifEntry.37	''	** Not in use **	GigabitEthernet2/37	1500	Gi2/37	1000000000	6
p1eirzrv01-ifEntry.38	''	** Not in use **	GigabitEthernet2/38	1500	Gi2/38	1000000000	6
p1eirzrv01-ifEntry.39	''	** Not in use **	GigabitEthernet2/39	1500	Gi2/39	1000000000	6
p1eirzrv01-ifEntry.4	''	Po3 to p1eiizsr02 10/28	GigabitEthernet2/4	1500	Gi2/4	1000000000	6
p1eirzrv01-ifEntry.40	''	p1eiazsf01ae3 (Span Port)	GigabitEthernet2/40	1500	Gi2/40	1000000000	6
p1eirzrv01-ifEntry.41	''	** Not in use **	GigabitEthernet2/41	1500	Gi2/41	1000000000	6
p1eirzrv01-ifEntry.42	''	** Not in use **	GigabitEthernet2/42	1500	Gi2/42	1000000000	6
p1eirzrv01-ifEntry.43	''	** Not in use **	GigabitEthernet2/43	1500	Gi2/43	1000000000	6
p1eirzrv01-ifEntry.44	''	To rzsr01 10/41 VPN	GigabitEthernet2/44	1500	Gi2/44	1000000000	6
p1eirzrv01-ifEntry.45	''	** Not in use **	GigabitEthernet2/45	1500	Gi2/45	1000000000	6
p1eirzrv01-ifEntry.46	''	** Not in use **	GigabitEthernet2/46	1500	Gi2/46	1000000000	6
p1eirzrv01-ifEntry.47	''	Po1 to p1eirzrv02 2/47	GigabitEthernet2/47	1500	Gi2/47	1000000000	6
p1eirzrv01-ifEntry.48	''	Po1 to p1eirzrv02 2/48	GigabitEthernet2/48	1500	Gi2/48	1000000000	6
p1eirzrv01-ifEntry.49	''	''	TenGigabitEthernet3/1	1500	Te3/1	4294967295	6
p1eirzrv01-ifEntry.5	''	** Not in use **	GigabitEthernet2/5	1500	Gi2/5	1000000000	6
p1eirzrv01-ifEntry.50	''	''	TenGigabitEthernet3/2	1500	Te3/2	4294967295	6
p1eirzrv01-ifEntry.51	''	''	TenGigabitEthernet3/3	1500	Te3/3	4294967295	6
p1eirzrv01-ifEntry.52	''	** Not in use **	GigabitEthernet5/1	1500	Gi5/1	1000000000	6
p1eirzrv01-ifEntry.53	''	** Not in use **	GigabitEthernet5/2	1500	Gi5/2	1000000000	6
p1eirzrv01-ifEntry.54	''	** Not in use **	GigabitEthernet5/3	1500	Gi5/3	1000000000	6
p1eirzrv01-ifEntry.55	''	** Not in use **	TenGigabitEthernet5/4	1500	Te5/4	4294967295	6
p1eirzrv01-ifEntry.56	''	** Not in use **	TenGigabitEthernet5/5	1500	Te5/5	4294967295	6
p1eirzrv01-ifEntry.57	''	''	Vlan1	1500	Vl1	1000000000	53
p1eirzrv01-ifEntry.58	''	''	EOBC0/0	1500	EO0/0	100000000	53
p1eirzrv01-ifEntry.59	''	VPN Module	GigabitEthernet4/0/1	9216	Gi4/0/1	1000000000	6
p1eirzrv01-ifEntry.6	''	** Not in use **	GigabitEthernet2/6	1500	Gi2/6	1000000000	6
p1eirzrv01-ifEntry.60	''	VPN Module	GigabitEthernet4/0/2	9216	Gi4/0/2	1000000000	6
p1eirzrv01-ifEntry.61	''	''	Null0	1500	Nu0	4294967295	1
p1eirzrv01-ifEntry.62	''	''	SPAN RP Interface	1514	SPAN RP	4294967295	1
p1eirzrv01-ifEntry.63	''	''	SPAN SP Interface	1514	SPAN SP	4294967295	1
p1eirzrv01-ifEntry.64	''	''	Vlan710	1500	Vl710	1000000000	53
p1eirzrv01-ifEntry.65	''	vpn external	Vlan101	1500	Vl101	1000000000	53
p1eirzrv01-ifEntry.67	''	To p3eirzrv	Tunnel103	17868	Tu103	100000	131
p1eirzrv01-ifEntry.69	''	To p3cirzrv	Tunnel113	17868	Tu113	100000	131
p1eirzrv01-ifEntry.7	''	** Not in use **	GigabitEthernet2/7	1500	Gi2/7	1000000000	6
p1eirzrv01-ifEntry.70	''	To p1eirzrv02 Po1	Port-channel1	1500	Po1	2000000000	53
p1eirzrv01-ifEntry.71	''	To p1eirzsr01/02 Po3	Port-channel2	1500	Po2	2000000000	53
p1eirzrv01-ifEntry.72	''	To p1eiizsr01/02 Po4	Port-channel3	1500	Po3	2000000000	53
p1eirzrv01-ifEntry.74	''	''	Control Plane Interface	0	CPP	4294967295	1
p1eirzrv01-ifEntry.76	''	''	unrouted VLAN 1	1500	VLAN-1	0	53
p1eirzrv01-ifEntry.77	''	''	unrouted VLAN 1002	1500	VLAN-1002	0	53
p1eirzrv01-ifEntry.78	''	''	unrouted VLAN 1004	1500	VLAN-1004	0	53
p1eirzrv01-ifEntry.79	''	''	unrouted VLAN 1005	4472	VLAN-1005	0	53
p1eirzrv01-ifEntry.8	''	** Not in use **	GigabitEthernet2/8	1500	Gi2/8	1000000000	6
p1eirzrv01-ifEntry.80	''	''	unrouted VLAN 1003	4472	VLAN-1003	0	53
p1eirzrv01-ifEntry.82	''	''	unrouted VLAN 400	1500	VLAN-400	0	53
p1eirzrv01-ifEntry.85	''	''	unrouted VLAN 101	1500	VLAN-101	0	53
p1eirzrv01-ifEntry.86	''	''	unrouted VLAN 710	1500	VLAN-710	0	53
p1eirzrv01-ifEntry.87	''	''	unrouted VLAN 100	1500	VLAN-100	0	53
p1eirzrv01-ifEntry.88	''	''	unrouted VLAN 105	1500	VLAN-105	0	53
p1eirzrv01-ifEntry.89	''	''	unrouted VLAN 201	1500	VLAN-201	0	53
p1eirzrv01-ifEntry.9	''	** Not in use **	GigabitEthernet2/9	1500	Gi2/9	1000000000	6
p1eirzrv01-ifEntry.90	''	''	unrouted VLAN 202	1500	VLAN-202	0	53
p1eirzrv01-ifEntry.91	''	''	unrouted VLAN 876	1500	VLAN-876	0	53
p1eirzrv01-ifEntry.93	''	''	unrouted VLAN 997	1500	VLAN-997	0	53
p1eirzrv01-ifEntry.94	''	''	unrouted VLAN 998	1500	VLAN-998	0	53
p1eirzrv01-ifEntry.95	''	''	unrouted VLAN 999	1500	VLAN-999	0	53
p1eirzrv01-ifEntry.96	''	''	unrouted VLAN 102	1500	VLAN-102	0	53
p1eirzrv01-ifEntry.97	''	''	unrouted VLAN 103	1500	VLAN-103	0	53
p1eirzrv01-ifEntry.98	''	''	unrouted VLAN 112	1500	VLAN-112	0	53
p1eirzrv01-ifEntry.99	''	''	unrouted VLAN 113	1500	VLAN-113	0	53
p1eirzrv02-ifEntry.1	''	** Not in use **	GigabitEthernet5/1	1500	Gi5/1	1000000000	6
p1eirzrv02-ifEntry.10	''	''	SPAN SP Interface	1514	SPAN SP	4294967295	1
p1eirzrv02-ifEntry.100	''	''	unrouted VLAN 112	1500	VLAN-112	0	53
p1eirzrv02-ifEntry.101	''	''	unrouted VLAN 113	1500	VLAN-113	0	53
p1eirzrv02-ifEntry.102	''	''	unrouted VLAN 400	1500	VLAN-400	0	53
p1eirzrv02-ifEntry.104	''	''	unrouted VLAN 876	1500	VLAN-876	0	53
p1eirzrv02-ifEntry.105	''	To p1cirzrv	Tunnel111	17868	Tu111	100000	131
p1eirzrv02-ifEntry.106	''	To p5eirzrv	Tunnel105	17868	Tu105	100000	131
p1eirzrv02-ifEntry.11	''	''	Vlan710	1500	Vl710	1000000000	53
p1eirzrv02-ifEntry.111	''	To z1eirzrv	Tunnel1121	17868	Tu1121	100000	131
p1eirzrv02-ifEntry.12	''	Virtual Inside interface for VPN Module	Vlan101	1500	Vl101	1000000000	53
p1eirzrv02-ifEntry.14	''	To p3eirzrv	Tunnel103	17868	Tu103	100000	131
p1eirzrv02-ifEntry.16	''	To p3cirzrv	Tunnel113	17868	Tu113	100000	131
p1eirzrv02-ifEntry.17	''	To p1eirzrv01 Po1	Port-channel1	1500	Po1	2000000000	53
p1eirzrv02-ifEntry.18	''	To p1eirzsr01/02 Po4	Port-channel2	1500	Po2	2000000000	53
p1eirzrv02-ifEntry.19	''	To p1eiizsr01/02 Po5	Port-channel3	1500	Po3	2000000000	53
p1eirzrv02-ifEntry.2	''	** Not in use **	GigabitEthernet5/2	1500	Gi5/2	1000000000	6
p1eirzrv02-ifEntry.21	''	''	Control Plane Interface	0	CPP	4294967295	1
p1eirzrv02-ifEntry.23	''	''	unrouted VLAN 1	1500	VLAN-1	0	53
p1eirzrv02-ifEntry.24	''	''	unrouted VLAN 1002	1500	VLAN-1002	0	53
p1eirzrv02-ifEntry.25	''	''	unrouted VLAN 1004	1500	VLAN-1004	0	53
p1eirzrv02-ifEntry.26	''	''	unrouted VLAN 1005	4472	VLAN-1005	0	53
p1eirzrv02-ifEntry.27	''	''	unrouted VLAN 1003	4472	VLAN-1003	0	53
p1eirzrv02-ifEntry.29	''	''	unrouted VLAN 201	1500	VLAN-201	0	53
p1eirzrv02-ifEntry.3	''	** Not in use **	GigabitEthernet5/3	1500	Gi5/3	1000000000	6
p1eirzrv02-ifEntry.30	''	''	unrouted VLAN 202	1500	VLAN-202	0	53
p1eirzrv02-ifEntry.34	''	''	unrouted VLAN 710	1500	VLAN-710	0	53
p1eirzrv02-ifEntry.37	''	''	unrouted VLAN 997	1500	VLAN-997	0	53
p1eirzrv02-ifEntry.38	''	''	unrouted VLAN 998	1500	VLAN-998	0	53
p1eirzrv02-ifEntry.39	''	''	unrouted VLAN 999	1500	VLAN-999	0	53
p1eirzrv02-ifEntry.4	''	** Not in use **	TenGigabitEthernet5/4	1500	Te5/4	4294967295	6
p1eirzrv02-ifEntry.41	''	Po2 to p1eirzsr01 10/38	GigabitEthernet2/1	1500	Gi2/1	1000000000	6
p1eirzrv02-ifEntry.42	''	Po2 to p1eirzsr02 10/38	GigabitEthernet2/2	1500	Gi2/2	1000000000	6
p1eirzrv02-ifEntry.43	''	Po3 to p1eiizsr01 10/29	GigabitEthernet2/3	1500	Gi2/3	1000000000	6
p1eirzrv02-ifEntry.44	''	Po3 to p1eiizsr02 10/29	GigabitEthernet2/4	1500	Gi2/4	1000000000	6
p1eirzrv02-ifEntry.45	''	** Not in use **	GigabitEthernet2/5	1500	Gi2/5	1000000000	6
p1eirzrv02-ifEntry.46	''	** Not in use **	GigabitEthernet2/6	1500	Gi2/6	1000000000	6
p1eirzrv02-ifEntry.47	''	** Not in use **	GigabitEthernet2/7	1500	Gi2/7	1000000000	6
p1eirzrv02-ifEntry.48	''	** Not in use **	GigabitEthernet2/8	1500	Gi2/8	1000000000	6
p1eirzrv02-ifEntry.49	''	** Not in use **	GigabitEthernet2/9	1500	Gi2/9	1000000000	6
p1eirzrv02-ifEntry.5	''	** Not in use **	TenGigabitEthernet5/5	1500	Te5/5	4294967295	6
p1eirzrv02-ifEntry.50	''	** Not in use **	GigabitEthernet2/10	1500	Gi2/10	1000000000	6
p1eirzrv02-ifEntry.51	''	** Not in use **	GigabitEthernet2/11	1500	Gi2/11	1000000000	6
p1eirzrv02-ifEntry.52	''	** Not in use **	GigabitEthernet2/12	1500	Gi2/12	1000000000	6
p1eirzrv02-ifEntry.53	''	** Not in use **	GigabitEthernet2/13	1500	Gi2/13	1000000000	6
p1eirzrv02-ifEntry.54	''	** Not in use **	GigabitEthernet2/14	1500	Gi2/14	1000000000	6
p1eirzrv02-ifEntry.55	''	** Not in use **	GigabitEthernet2/15	1500	Gi2/15	1000000000	6
p1eirzrv02-ifEntry.56	''	** Not in use **	GigabitEthernet2/16	1500	Gi2/16	1000000000	6
p1eirzrv02-ifEntry.57	''	** Not in use **	GigabitEthernet2/17	1500	Gi2/17	1000000000	6
p1eirzrv02-ifEntry.58	''	** Not in use **	GigabitEthernet2/18	1500	Gi2/18	1000000000	6
p1eirzrv02-ifEntry.59	''	** Not in use **	GigabitEthernet2/19	1500	Gi2/19	1000000000	6
p1eirzrv02-ifEntry.6	''	''	Vlan1	1500	Vl1	1000000000	53
p1eirzrv02-ifEntry.60	''	** Not in use **	GigabitEthernet2/20	1500	Gi2/20	1000000000	6
p1eirzrv02-ifEntry.61	''	** Not in use **	GigabitEthernet2/21	1500	Gi2/21	1000000000	6
p1eirzrv02-ifEntry.62	''	** Not in use **	GigabitEthernet2/22	1500	Gi2/22	1000000000	6
p1eirzrv02-ifEntry.63	''	** Not in use **	GigabitEthernet2/23	1500	Gi2/23	1000000000	6
p1eirzrv02-ifEntry.64	''	** Not in use **	GigabitEthernet2/24	1500	Gi2/24	1000000000	6
p1eirzrv02-ifEntry.65	''	** Not in use **	GigabitEthernet2/25	1500	Gi2/25	1000000000	6
p1eirzrv02-ifEntry.66	''	** Not in use **	GigabitEthernet2/26	1500	Gi2/26	1000000000	6
p1eirzrv02-ifEntry.67	''	** Not in use **	GigabitEthernet2/27	1500	Gi2/27	1000000000	6
p1eirzrv02-ifEntry.68	''	** Not in use **	GigabitEthernet2/28	1500	Gi2/28	1000000000	6
p1eirzrv02-ifEntry.69	''	** Not in use **	GigabitEthernet2/29	1500	Gi2/29	1000000000	6
p1eirzrv02-ifEntry.7	''	''	EOBC0/0	1500	EO0/0	100000000	53
p1eirzrv02-ifEntry.70	''	** Not in use **	GigabitEthernet2/30	1500	Gi2/30	1000000000	6
p1eirzrv02-ifEntry.71	''	** Not in use **	GigabitEthernet2/31	1500	Gi2/31	1000000000	6
p1eirzrv02-ifEntry.72	''	** Not in use **	GigabitEthernet2/32	1500	Gi2/32	1000000000	6
p1eirzrv02-ifEntry.73	''	** Not in use **	GigabitEthernet2/33	1500	Gi2/33	1000000000	6
p1eirzrv02-ifEntry.74	''	** Not in use **	GigabitEthernet2/34	1500	Gi2/34	1000000000	6
p1eirzrv02-ifEntry.75	''	** Not in use **	GigabitEthernet2/35	1500	Gi2/35	1000000000	6
p1eirzrv02-ifEntry.76	''	** Not in use **	GigabitEthernet2/36	1500	Gi2/36	1000000000	6
p1eirzrv02-ifEntry.77	''	** Not in use **	GigabitEthernet2/37	1500	Gi2/37	1000000000	6
p1eirzrv02-ifEntry.78	''	** Not in use **	GigabitEthernet2/38	1500	Gi2/38	1000000000	6
p1eirzrv02-ifEntry.79	''	** Not in use **	GigabitEthernet2/39	1500	Gi2/39	1000000000	6
p1eirzrv02-ifEntry.8	''	''	Null0	1500	Nu0	4294967295	1
p1eirzrv02-ifEntry.80	''	p1eiazsf01ae4 (Span Port)	GigabitEthernet2/40	1500	Gi2/40	1000000000	6
p1eirzrv02-ifEntry.81	''	** Not in use **	GigabitEthernet2/41	1500	Gi2/41	1000000000	6
p1eirzrv02-ifEntry.82	''	** Not in use **	GigabitEthernet2/42	1500	Gi2/42	1000000000	6
p1eirzrv02-ifEntry.83	''	** Not in use **	GigabitEthernet2/43	1500	Gi2/43	1000000000	6
p1eirzrv02-ifEntry.84	''	To rzsr01 10/41 VPN	GigabitEthernet2/44	1500	Gi2/44	1000000000	6
p1eirzrv02-ifEntry.85	''	** Not in use **	GigabitEthernet2/45	1500	Gi2/45	1000000000	6
